row_num,client,client,sub,total,year,catcode
1509,Calspan Corp,Calspan Corp,80000,2008,H4300
1206,Calspan Corp,Calspan Corp,40000,2007,H4300
2573,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,486834,2006,H4500
2574,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,473250,2007,H4500
2567,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,379000,2005,H4500
2421,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,304000,2000,H4500
2223,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,250000,2008,H4500
1730,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,242500,2003,H4500
2222,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,240000,2001,H4500
2618,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,205000,2004,H4500
1729,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,197500,2002,H4500
2500,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,150000,2010,H4500
2381,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,130000,2009,H4500
2224,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,120000,2014,H4500
2619,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,110000,2011,H4500
3392,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,110000,1999,H4500
3393,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,85000,2012,H4500
2225,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,80000,2015,H4500
3394,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,80000,2013,H4500
2620,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,60000,2016,H4500
2362,Calspan-Univ of Buffalo Research Center,Calspan-Univ of Buffalo Research Center,40000,1998,H4500
5443,Calypso Medical Technologies,Calypso Medical Technologies,200000,2007,H4100
3879,Calypso Medical Technologies,Calypso Medical Technologies,170000,2008,H4100
6733,Calypso Medical Technologies,Calypso Medical Technologies,130000,2010,H4100
6734,Calypso Medical Technologies,Calypso Medical Technologies,120000,2011,H4100
3733,Calypso Medical Technologies,Calypso Medical Technologies,96000,2006,H4100
3688,Calypso Medical Technologies,Calypso Medical Technologies,40000,2005,H4100
6678,Canada International Pharmacy Assn,Canada International Pharmacy Assn,240000,2013,H4300
2373,Canada International Pharmacy Assn,Canada International Pharmacy Assn,160000,2014,H4300
2525,Canada International Pharmacy Assn,Canada International Pharmacy Assn,160000,2011,H4300
2621,Canada International Pharmacy Assn,Canada International Pharmacy Assn,160000,2015,H4300
6677,Canada International Pharmacy Assn,Canada International Pharmacy Assn,160000,2012,H4300
2524,Canada International Pharmacy Assn,Canada International Pharmacy Assn,130000,2010,H4300
1731,Canada International Pharmacy Assn,Canada International Pharmacy Assn,120000,2009,H4300
2517,Canada International Pharmacy Assn,Canada International Pharmacy Assn,120000,2007,H4300
2526,Canada International Pharmacy Assn,Canada International Pharmacy Assn,120000,2016,H4300
2501,Canada International Pharmacy Assn,Canada International Pharmacy Assn,110000,2008,H4300
2516,Canada International Pharmacy Assn,Canada International Pharmacy Assn,50000,2006,H4300
3429,Canada International Pharmacy Assn,Canada International Pharmacy Assn,36000,2004,H4300
5877,Canberra Packard Bio Science,Canberra Packard Bio Science,80000,2000,H4500
5993,Canberra Packard Bio Science,Canberra Packard Bio Science,80000,1999,H4500
4607,Canberra Packard Bio Science,Canberra Packard Bio Science,20000,1998,H4500
6102,CancerVax Corp,CancerVax Corp,60000,2004,H4500
4856,CancerVax Corp,CancerVax Corp,40000,2003,H4500
5976,CancerVax Corp,CancerVax Corp,40000,2002,H4500
2467,Cangene Corp,Cangene Corp,365600,2008,H4500
2502,Cangene Corp,Cangene Corp,360000,2009,H4500
2069,Cangene Corp,Cangene Corp,240000,2007,H4500
2374,Cangene Corp,Cangene Corp,240000,2006,H4500
2070,Cangene Corp,Cangene Corp,220000,2010,H4500
2260,Cangene Corp,Cangene Corp,160000,2005,H4500
4844,CaptureRx,CaptureRx,154000,2015,H4400
6234,CaptureRx,CaptureRx,120000,2016,H4400
5806,CaptureRx,CaptureRx,50000,2011,H4400
574,Cardinal Health,Cardinal Health,2490000,2015,H4400
402,Cardinal Health,Cardinal Health,2440000,2004,H4400
695,Cardinal Health,Cardinal Health,2165000,2012,H4400
573,Cardinal Health,Cardinal Health,2070000,2014,H4400
696,Cardinal Health,Cardinal Health,1930000,2013,H4400
515,Cardinal Health,Cardinal Health,1720000,2005,H4400
403,Cardinal Health,Cardinal Health,1580400,2007,H4400
453,Cardinal Health,Cardinal Health,1435000,2011,H4400
611,Cardinal Health,Cardinal Health,1380000,2003,H4400
404,Cardinal Health,Cardinal Health,1295000,2010,H4400
537,Cardinal Health,Cardinal Health,1280000,2002,H4400
528,Cardinal Health,Cardinal Health,935000,2009,H4400
445,Cardinal Health,Cardinal Health,930000,2008,H4400
405,Cardinal Health,Cardinal Health,900000,2016,H4400
551,Cardinal Health,Cardinal Health,860000,1999,H4400
754,Cardinal Health,Cardinal Health,820000,2006,H4400
444,Cardinal Health,Cardinal Health,780000,2001,H4400
401,Cardinal Health,Ball Memorial Hospital,112000,2008,H4400
343,Cardinal Health,Cardinal Health,100000,2000,H4400
6590,Cardinal Health,Ball Memorial Hospital,82000,2007,H4400
6591,Cardinal Health,Ball Memorial Hospital,40000,2009,H4400
610,Cardinal Health,Ball Memorial Hospital,20000,2004,H4400
1124,Cardinal Health,Ball Memorial Hospital,20000,2005,H4400
498,Cardinal Health,Ball Memorial Hospital,10000,2010,H4400
514,Cardinal Health,Ball Memorial Hospital,0,2002,H4400
1992,CardioNet,CardioNet,120000,2008,H4100
1732,CardioNet,CardioNet,60000,2009,H4100
2212,CardioNet,CardioNet,60000,2007,H4100
2518,CardioNet,CardioNet,40000,2006,H4100
2508,CardioNet,CardioNet,20000,2012,H4100
2213,CardioNet,CardioNet,0,2011,H4100
2288,CardioNet,CardioNet,0,2013,H4100
2429,CardioNet,CardioNet,0,2010,H4100
2382,CareFusion,CareFusion,160000,2010,H4100
1790,CareFusion,CareFusion,90000,2009,H4100
2575,CareFusion,CareFusion,0,2011,H4100
500,Caremark RX,Caremark Rx,832901,2005,H4400
446,Caremark Rx,Caremark Rx,805189,2006,H4400
583,Caremark RX,Caremark Rx,435203,2004,H4400
423,Caremark RX,Caremark Rx,291781,2003,H4400
552,Caremark Rx,Caremark Rx,160000,2000,H4400
755,Caremark Rx,Caremark Rx,160000,2001,H4400
6592,Caremark Rx,Caremark Rx,160000,1999,H4400
499,Caremark Rx,Caremark Rx,116387,2002,H4400
406,Caremark Rx,Caremark Rx,110000,1998,H4400
6479,Carrington Laboratories,Carrington Laboratories,80000,2000,H4300
5231,Carrington Laboratories,Carrington Laboratories,40000,2006,H4300
6395,Carrington Laboratories,Carrington Laboratories,40000,1999,H4300
6543,Carrington Laboratories,Carrington Laboratories,40000,2005,H4300
5402,Carrington Laboratories,Carrington Laboratories,20000,2007,H4300
6481,Carrington Laboratories,Carrington Laboratories,20000,2003,H4300
5289,Carrington Laboratories,Carrington Laboratories,10000,2008,H4300
5288,Carrington Laboratories,Carrington Laboratories,0,2001,H4300
6480,Carrington Laboratories,Carrington Laboratories,0,2002,H4300
6503,Carrington Laboratories,Carrington Laboratories,0,2004,H4300
5044,Cary Pharmaceuticals,Cary Pharmaceuticals,30000,2013,H4300
4841,Cary Pharmaceuticals,Cary Pharmaceuticals,20000,2012,H4300
3430,CCS Medical,CCS Medical,607019,2013,H4100
2459,CCS Medical,CCS Medical,591665,2012,H4100
2418,CCS Medical,CCS Medical,362851,2009,H4100
2633,CCS Medical,CCS Medical,355000,2010,H4100
2634,CCS Medical,CCS Medical,350000,2011,H4100
2430,CCS Medical,CCS Medical,196444,2014,H4100
2261,CCS Medical,CCS Medical,190000,2008,H4100
1639,Celgene Corp,Celgene Corp,2260000,2015,H4300
1609,Celgene Corp,Celgene Corp,1778000,2014,H4300
1453,Celgene Corp,Celgene Corp,1450000,2016,H4300
1632,Celgene Corp,Celgene Corp,1365000,2009,H4300
1227,Celgene Corp,Celgene Corp,1260000,2013,H4300
1541,Celgene Corp,Celgene Corp,1240000,2010,H4300
1226,Celgene Corp,Celgene Corp,1230000,2012,H4300
1619,Celgene Corp,Celgene Corp,955000,2011,H4300
1229,Celgene Corp,Celgene Corp,350000,2008,H4300
1452,Celgene Corp,Celgene Corp,120000,2001,H4300
1577,Celgene Corp,Celgene Cellular Therapeutics,120000,2006,H4500
1607,Celgene Corp,Celgene Corp,120000,2002,H4300
1554,Celgene Corp,Celgene Corp,100000,2007,H4300
1638,Celgene Corp,Celgene Corp,60000,2005,H4300
1225,Celgene Corp,Celgene Corp,40000,2006,H4300
1608,Celgene Corp,Celgene Corp,40000,2003,H4300
1553,Celgene Corp,Celgene Corp,36000,2004,H4300
1552,Celgene Corp,Celgene Corp,0,2000,H4300
5850,Cell Pathways Inc,Cell Pathways Inc,20000,2000,H4300
2419,Cell Therapeutics,Cell Therapeutics,180000,2010,H4500
2460,Cell Therapeutics,Cell Therapeutics,170000,2008,H4500
2431,Cell Therapeutics,Cell Therapeutics,120000,1999,H4500
2432,Cell Therapeutics,Cell Therapeutics,120000,2012,H4500
2437,Cell Therapeutics,Cell Therapeutics,120000,2009,H4500
2505,Cell Therapeutics,Cell Therapeutics,120000,2011,H4500
2599,Cell Therapeutics,Cell Therapeutics,120000,1998,H4500
2214,Cell Therapeutics,Cell Therapeutics,100000,2000,H4500
2635,Cell Therapeutics,Cell Therapeutics,100000,2004,H4500
2263,Cell Therapeutics,Cell Therapeutics,80000,2003,H4500
2504,Cell Therapeutics,Cell Therapeutics,80000,2007,H4500
1791,Cell Therapeutics,Cell Therapeutics,40000,2005,H4500
2262,Cell Therapeutics,Cell Therapeutics,40000,2002,H4500
2503,Cell Therapeutics,Cell Therapeutics,40000,2006,H4500
3431,Cell Therapeutics,Cell Therapeutics,40000,2001,H4500
4618,Cellectar Inc,Cellectar Inc,50000,2008,H4500
6272,Cellectar Inc,Cellectar Inc,10000,2010,H4500
5858,Cellectar Inc,Cellectar Inc,0,2009,H4500
2352,Cellerant Therapeutics,Cellerant Therapeutics,80000,2010,H4500
2391,Cellerant Therapeutics,Cellerant Therapeutics,80000,2009,H4500
6679,Cellerant Therapeutics,Cellerant Therapeutics,70000,2008,H4500
2264,Cellerant Therapeutics,Cellerant Therapeutics,40000,2003,H4500
2353,Cellerant Therapeutics,Cellerant Therapeutics,40000,2011,H4500
2433,Cellerant Therapeutics,Cellerant Therapeutics,40000,2005,H4500
2461,Cellerant Therapeutics,Cellerant Therapeutics,40000,2004,H4500
2600,Cellerant Therapeutics,Cellerant Therapeutics,40000,2006,H4500
3432,Cellerant Therapeutics,Cellerant Therapeutics,30000,2012,H4500
1993,Cellerant Therapeutics,Cellerant Therapeutics,20000,2007,H4500
2601,Cellerant Therapeutics,Cellerant Therapeutics,10000,2013,H4500
2215,Cellerant Therapeutics,Cellerant Therapeutics,0,2014,H4500
2434,Cellular Bioengineering Inc,Cellular Bioengineering Inc,40000,2010,H4500
2438,Cellular Bioengineering Inc,Cellular Bioengineering Inc,40000,2008,H4500
2462,Cellular Bioengineering Inc,Cellular Bioengineering Inc,40000,2009,H4500
2602,Cellular Bioengineering Inc,Cellular Bioengineering Inc,40000,2007,H4500
2519,Cellular Bioengineering Inc,Cellular Bioengineering Inc,10000,2006,H4500
1792,Cellular Bioengineering Inc,Cellular Bioengineering Inc,0,2011,H4500
2143,Cellular Bioengineering Inc,Cellular Bioengineering Inc,0,2012,H4500
2289,Cempra Pharmaceuticals,Cempra Pharmaceuticals,335000,2008,H4300
2710,Cempra Pharmaceuticals,Cempra Pharmaceuticals,170000,2015,H4300
3434,Cempra Pharmaceuticals,Cempra Pharmaceuticals,160000,2009,H4300
1995,Cempra Pharmaceuticals,Cempra Pharmaceuticals,130000,2016,H4300
2392,Cempra Pharmaceuticals,Cempra Pharmaceuticals,120000,2007,H4300
3433,Cempra Pharmaceuticals,Cempra Pharmaceuticals,60000,2006,H4300
2290,Cempra Pharmaceuticals,Cempra Pharmaceuticals,40000,2014,H4300
1994,Cempra Pharmaceuticals,Cempra Pharmaceuticals,0,2010,H4300
6181,Center of Innovation for Nanobiotechnology,Center of Innovation for Nanobiotechnology,280000,2015,H4500
4784,Center of Innovation for Nanobiotechnology,Center of Innovation for Nanobiotechnology,210000,2016,H4500
4968,Center of Innovation for Nanobiotechnology,Center of Innovation for Nanobiotechnology,70000,2014,H4500
5101,Center of Innovation for Nanobiotechnology,Center of Innovation for Nanobiotechnology,20000,2012,H4500
419,Centocor Inc,Centocor Inc,140000,1998,H4300
6371,Centrex Inc,Centrex Inc,120000,2004,H4500
5540,Centrex Inc,Centrex Inc,40000,2003,H4500
6368,Centrex Inc,Centrex Inc,0,2005,H4500
2144,Centurion Medical Products,Centurion Medical Products,200000,2009,H4100
2301,Centurion Medical Products,Centurion Medical Products,50000,2010,H4100
801,Cephalon Inc,Cephalon Inc,1946008,2008,H4300
686,Cephalon Inc,Cephalon Inc,1380000,2010,H4300
907,Cephalon Inc,Cephalon Inc,1090000,2011,H4300
1056,Cephalon Inc,Cephalon Inc,1062438,2007,H4300
1055,Cephalon Inc,Cephalon Inc,881219,2006,H4300
1057,Cephalon Inc,Cephalon Inc,872304,2009,H4300
785,Cephalon Inc,Cephalon Inc,710000,2005,H4300
730,Cephalon Inc,Cephalon Inc,625000,2004,H4300
783,Cephalon Inc,Cephalon Inc,220000,2002,H4300
784,Cephalon Inc,Cephalon Inc,200000,2003,H4300
768,Cephalon Inc,Cephalon Inc,180000,2001,H4300
818,Cephalon Inc,Cephalon Inc,140000,1998,H4300
1116,Cephalon Inc,Cephalon Inc,100000,2000,H4300
661,Cephalon Inc,Cephalon Inc,40000,1999,H4300
2636,Cerus Corp,Cerus Corp,120000,2006,H4500
2637,Cerus Corp,Cerus Corp,120000,2007,H4500
2711,Cerus Corp,Cerus Corp,120000,2005,H4500
1996,Cerus Corp,Cerus Corp,80000,2012,H4500
2145,Cerus Corp,Cerus Corp,80000,2011,H4500
2375,Cerus Corp,Cerus Corp,80000,2009,H4500
2420,Cerus Corp,Cerus Corp,80000,2010,H4500
2439,Cerus Corp,Cerus Corp,80000,2013,H4500
2463,Cerus Corp,Cerus Corp,80000,2008,H4500
2506,Cerus Corp,Cerus Corp,80000,2004,H4500
2564,Cerus Corp,Cerus Corp,80000,2014,H4500
2603,Cerus Corp,Cerus Corp,80000,2015,H4500
2291,Cerus Corp,Cerus Corp,60000,2003,H4500
2638,Cerus Corp,Cerus Corp,60000,2016,H4500
3321,Cetero Research,Cetero Research,90000,2011,H4300
3734,Cetero Research,Cetero Research,90000,2012,H4300
828,CH Boehringer Sohn,Boehringer Ingelheim Corp,2940618,2012,H4300
910,CH Boehringer Sohn,Boehringer Ingelheim Corp,2843000,2013,H4300
787,CH Boehringer Sohn,Boehringer Ingelheim Corp,2749940,2010,H4300
802,CH Boehringer Sohn,Boehringer Ingelheim Corp,2743000,2009,H4300
823,CH Boehringer Sohn,Boehringer Ingelheim Corp,2730000,2014,H4300
831,CH Boehringer Sohn,Boehringer Ingelheim Corp,2594086,2011,H4300
770,CH Boehringer Sohn,Boehringer Ingelheim Corp,2170000,2015,H4300
1404,CH Boehringer Sohn,Boehringer Ingelheim Corp,1600000,2016,H4300
769,CH Boehringer Sohn,Boehringer Ingelheim Corp,1575619,2008,H4300
830,CH Boehringer Sohn,Boehringer Ingelheim Corp,1437265,2007,H4300
1403,CH Boehringer Sohn,Boehringer Ingelheim Corp,280000,2004,H4300
829,CH Boehringer Sohn,Boehringer Ingelheim Pharmaceuticals,160000,2013,H4300
827,CH Boehringer Sohn,Boehringer Ingelheim Corp,120000,2000,H4300
869,CH Boehringer Sohn,Boehringer Ingelheim Corp,120000,2001,H4300
908,CH Boehringer Sohn,Boehringer Ingelheim Corp,120000,2002,H4300
909,CH Boehringer Sohn,Boehringer Ingelheim Corp,120000,2003,H4300
832,CH Boehringer Sohn,Boehringer Ingelheim Pharmaceuticals,110000,2014,H4300
786,CH Boehringer Sohn,Boehringer Ingelheim Corp,60000,1999,H4300
919,CH Boehringer Sohn,Boehringer Ingelheim Corp,40000,1998,H4300
4426,Chad Therapeutics,Chad Therapeutics,0,1999,H4100
3450,Charlesson LLC,Charlesson LLC,40000,2009,H4300
4689,Cheetah Pack Marketing,Cheetah Pack Marketing,0,2006,H4300
4690,Cheetah Pack Marketing,Cheetah Pack Marketing,0,2007,H4300
3408,Chelsea Therapeutics,Chelsea Therapeutics,220000,2012,H4300
3409,Chelsea Therapeutics,Chelsea Therapeutics,90000,2013,H4300
3753,Chelsea Therapeutics,Chelsea Therapeutics,70000,2014,H4300
6783,Chembio Diagnostics,Chembio Diagnostic Systems,100000,2006,H4100
4809,CHIM,CHIM,0,2000,H4000
5729,CHIM,CHIM,0,1999,H4000
6800,CHIM,CHIM,0,1998,H4000
3451,Chimerix,Chimerix,260000,2005,H4300
2565,Chimerix,Chimerix,240000,2006,H4300
1888,Chimerix,Chimerix,200000,2007,H4300
2507,Chimerix,Chimerix,200000,2008,H4300
2582,Chimerix,Chimerix,170000,2012,H4300
2412,Chimerix,Chimerix,120000,2015,H4300
2464,Chimerix,Chimerix,120000,2011,H4300
3452,Chimerix,Chimerix,90000,2013,H4300
2465,Chimerix,Chimerix,75000,2016,H4300
2566,Chimerix,Chimerix,50000,2009,H4300
2411,Chimerix,Chimerix,20000,2014,H4300
6187,Chiron Corp,Chiron Corp,4144758,2005,H4500
4647,Chiron Corp,Chiron Corp,1080000,2004,H4500
6306,Chiron Corp,Chiron Corp,800000,2006,H4500
6060,Chiron Corp,Chiron Corp,260000,2000,H4500
6061,Chiron Corp,Chiron Corp,160000,2003,H4500
6143,Chiron Corp,Chiron Corp,138000,2001,H4500
5577,Chrysalis Biotherapeutics,Chrysalis Biotherapeutics,0,2013,H4500
5989,CIFLA,CIFLA,140000,1998,H4300
4567,CIFLA,CIFLA,110000,1999,H4300
4692,CIFLA,CIFLA,60000,2000,H4300
6835,Cincinnati Milacron,Cincinnati Milacron,0,1998,H4100
5136,Cipla Ltd,Cipla USA,180000,2015,H4300
5143,Cipla Ltd,Cipla USA,45000,2016,H4300
6837,Clark Realty,Clark Realty,258472,2006,H4200
5615,Clark Realty,Clark Realty,255250,2005,H4200
5339,Clark Realty,Clark Realty Capital,80000,2003,H4200
5338,Clark Realty,Clark Realty,75000,2004,H4200
6838,Clark Realty,Clark Realty,0,2007,H4200
2644,Clasado Ltd,Clasado Ltd,120000,2010,H4500
2740,Clasado Ltd,Clasado Ltd,120000,2011,H4500
2868,Clasado Ltd,Clasado Ltd,70000,2009,H4500
2531,Clasado Ltd,Clasado Ltd,10000,2015,H4500
2530,Clasado Ltd,Clasado Ltd,0,2008,H4500
2645,Clasado Ltd,Clasado Ltd,0,2016,H4500
4764,Classic Optical Laboratories,Classic Optical Laboratories,40000,2008,H4100
6761,Classic Optical Laboratories,Classic Optical Laboratories,40000,2007,H4100
5650,Classic Optical Laboratories,Classic Optical Laboratories,0,2009,H4100
5070,Clearcount Medical Solutions,Clearcount Medical Solutions,40000,2007,H4100
2646,Cleveland BioLabs,Cleveland BioLabs,240000,2008,H4500
2588,Cleveland BioLabs,Cleveland BioLabs,160000,2009,H4500
2209,Cleveland BioLabs,Cleveland BioLabs,150000,2013,H4500
2308,Cleveland BioLabs,Cleveland BioLabs,110000,2010,H4500
2743,Cleveland BioLabs,Cleveland BioLabs,90000,2012,H4500
2185,Cleveland BioLabs,Cleveland BioLabs,60000,2014,H4500
2741,Cleveland BioLabs,Cleveland BioLabs,60000,2011,H4500
2701,Clinical Data Inc,Clinical Data Inc,200000,2009,H4100
2850,Clinical Data Inc,Clinical Data Inc,195000,2008,H4100
2732,Clinical Data Inc,Clinical Data Inc,160000,2010,H4100
2700,Clinical Data Inc,Clinical Data Inc,100000,2007,H4100
2851,Clinical Data Inc,Clinical Data Inc,0,2011,H4100
6168,CliniComp International,CliniComp International,180000,2014,H4100
6246,CliniComp International,CliniComp International,180000,2015,H4100
6387,CliniComp International,CliniComp International,135000,2016,H4100
6083,CliniComp International,CliniComp International,30000,2013,H4100
4981,CliniComp International,CliniComp International,0,2010,H4100
5028,CliniComp International,CliniComp International,0,2011,H4100
2476,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,360000,2009,H4300
2742,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,340000,2008,H4300
2533,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,280000,2007,H4300
2475,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,200000,2006,H4300
6680,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,110000,2010,H4300
2210,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,80000,2005,H4300
2622,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,80000,2003,H4300
2532,Cltn for Competitive Pharma Marketing,Cltn for Competitive Pharma Marketing,60000,2004,H4300
2738,Cltn Open Access to Diabetes Supplies,Cltn Open Access to Diabetes Supplies,190000,2009,H4400
6796,CNS Vital Signs,CNS Vital Signs,40000,2008,H4100
4345,CNS Vital Signs,CNS Vital Signs,30000,2007,H4100
5954,CNS Vital Signs,CNS Vital Signs,30000,2006,H4100
4346,CNS Vital Signs,CNS Vital Signs,0,2009,H4100
4978,CNS Vital Signs,CNS Vital Signs,0,2012,H4100
6465,Coalition for Patient Vision Care Safety,Coalition for Patient Vision Care Safety,590000,2016,H4200
5436,Coalition for Patient Vision Care Safety,Coalition for Patient Vision Care Safety,160000,2015,H4200
2767,Coalition for Plant & Life Science,Coalition for Plant & Life Science,180000,2009,H4500
2852,Coalition for Plant & Life Science,Coalition for Plant & Life Science,180000,2008,H4500
3000,Coalition for Plant & Life Science,Coalition for Plant & Life Science,160000,2004,H4500
3001,Coalition for Plant & Life Science,Coalition for Plant & Life Science,150000,2007,H4500
2766,Coalition for Plant & Life Science,Coalition for Plant & Life Science,120000,2006,H4500
2666,Coalition for Plant & Life Science,Coalition for Plant & Life Science,100000,2005,H4500
3556,Coalition for Plant & Life Science,Coalition for Plant & Life Science,100000,2002,H4500
2186,Coalition for Plant & Life Science,Coalition for Plant & Life Science,80000,2010,H4500
2187,Coalition for Plant & Life Science,Coalition for Plant & Life Science,80000,2011,H4500
2589,Coalition for Plant & Life Science,Coalition for Plant & Life Science,80000,2012,H4500
2739,Coalition for Plant & Life Science,Coalition for Plant & Life Science,80000,2003,H4500
5833,Coalition of Gelatin Capsule Mfrs,Coalition of Gelatin Capsule Mfrs,140000,1998,H4000
4747,Coalition/Pres of Compounding Pharmacy,Coalition/Pres of Compounding Pharmacy,240000,2004,H4300
5442,Coalition/Pres of Compounding Pharmacy,Coalition/Pres of Compounding Pharmacy,200000,2005,H4300
4748,Coalition/Pres of Compounding Pharmacy,Coalition/Pres of Compounding Pharmacy,100000,2006,H4300
5640,Coalition/Pres of Compounding Pharmacy,Coalition/Pres of Compounding Pharmacy,80000,2003,H4300
2384,Cochlear Corp,Cochlear Corp,140000,2014,H4100
2867,Cochlear Corp,Cochlear Corp,100000,2008,H4100
2211,Cochlear Corp,Cochlear Corp,80000,2009,H4100
6681,Cochlear Corp,Cochlear Corp,80000,2010,H4100
2721,Cochlear Corp,Cochlear Corp,60000,2004,H4100
2744,Cochlear Corp,Cochlear Corp,60000,2006,H4100
2768,Cochlear Corp,Cochlear Corp,60000,2003,H4100
3614,Cochlear Corp,Cochlear Corp,60000,1999,H4100
6682,Cochlear Corp,Cochlear Corp,60000,2011,H4100
2383,Cochlear Corp,Cochlear Corp,40000,2005,H4100
2456,Cochlear Corp,Cochlear Corp,40000,2002,H4100
2929,Cochlear Corp,Cochlear Corp,40000,2000,H4100
3615,Cochlear Corp,Cochlear Corp,40000,2007,H4100
2457,Cochlear Corp,Cochlear Corp,0,2015,H4100
3093,CoDa Therapeutics,CoDa Therapeutics,200000,2010,H4300
2590,CoDa Therapeutics,CoDa Therapeutics,0,2011,H4300
5184,Coherus Biosciences,Coherus Biosciences,360000,2016,H4500
6347,Coherus Biosciences,Coherus Biosciences,160000,2015,H4500
2623,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,120000,2008,H4500
2576,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,80000,2007,H4500
2587,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,80000,2005,H4500
2675,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,80000,2003,H4500
2714,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,80000,2006,H4500
6683,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,80000,2004,H4500
2458,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,70000,2010,H4500
3616,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,50000,2009,H4500
2930,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory,40000,2002,H4500
1348,Colgate-Palmolive Co,Colgate-Palmolive Co,1090000,2010,H4200
1611,Colgate-Palmolive Co,Colgate-Palmolive Co,850000,2014,H4200
1455,Colgate-Palmolive Co,Colgate-Palmolive Co,740000,2011,H4200
1652,Colgate-Palmolive Co,Colgate-Palmolive Co,680000,2012,H4200
1279,Colgate-Palmolive Co,Colgate-Palmolive Co,580000,2015,H4200
1653,Colgate-Palmolive Co,Colgate-Palmolive Co,460000,2013,H4200
1510,Colgate-Palmolive Co,Colgate-Palmolive Co,450000,2009,H4200
1610,Colgate-Palmolive Co,Colgate-Palmolive Co,100000,1998,H4200
1433,Colgate-Palmolive Co,Colgate-Palmolive Co,90000,2005,H4200
1456,Colgate-Palmolive Co,Colgate-Palmolive Co,70000,2016,H4200
1640,Colgate-Palmolive Co,Colgate-Palmolive Co,40000,2008,H4200
1228,Colgate-Palmolive Co,Colgate-Palmolive Co,0,2000,H4200
1278,Colgate-Palmolive Co,Colgate-Palmolive Co,0,2001,H4200
1454,Colgate-Palmolive Co,Colgate-Palmolive Co,0,2007,H4200
4458,Collagen Corp,Collagen Corp,0,1998,H4100
2715,Coloplast Corp,Coloplast Corp,40000,2007,H4100
2769,Coloplast Corp,Coloplast Corp,30000,2008,H4100
2792,Coloplast Corp,Coloplast Corp,30000,2009,H4100
2791,Coloplast Corp,Coloplast Corp,20000,2006,H4100
2534,Coloplast Corp,Coloplast Corp,0,2002,H4100
2577,Coloplast Corp,Coloplast Corp,0,2003,H4100
2722,Coloplast Corp,Coloplast Corp,0,1999,H4100
2931,Coloplast Corp,Coloplast Corp,0,2001,H4100
3094,Coloplast Corp,Coloplast Corp,0,2005,H4100
6684,Coloplast Corp,Coloplast Corp,0,2000,H4100
3601,CombinatoRx Inc,CombinatoRx Inc,120000,2006,H4500
4622,CombinatoRx Inc,CombinatoRx Inc,120000,2007,H4500
3787,CombinatoRx Inc,CombinatoRx Inc,60000,2005,H4500
4170,CombinatoRx Inc,CombinatoRx Inc,0,2008,H4500
5906,Compensation Reform Corp,Compensation Reform Corp,3180000,2004,H4300
4465,Compensation Reform Corp,Compensation Reform Corp,2120000,2005,H4300
3849,Complete Genomics,Complete Genomics,40000,2012,H4500
5230,Computerized Thermal Imaging,Computerized Thermal Imaging,110000,2003,H4100
6398,Computerized Thermal Imaging,Computerized Thermal Imaging,20000,2004,H4100
5284,Conceptus Inc,Conceptus Inc,140000,2003,H4100
